id_cliente,indice,subtotal
120,474,3613.5
37524,474,32696.46
37524,474,32696.42
37524,474,32696.42
37524,474,32696.42
37524,474,32696.42
37524,474,32696.42
37524,474,33612.35
37524,474,33612.35
37524,474,33612.35
37524,474,33612.35
37524,474,35000
37524,474,35000
37991,474,7998
37991,474,7998
37991,474,12709.4
37991,474,11878.22
37991,474,16982.06
37991,474,12709.4
37991,474,12709.4
37991,474,11878.22
37991,474,16982.06
3450,474,4500
90,474,5512
37958,474,3800
37991,474,8709.07
37991,474,8709.07
37991,474,8709.07
37991,474,12709.4
37991,474,12709.4
37991,474,11878.22
37991,474,11878.22
37991,474,11878.22
3450,474,4500
37867,474,3878.72
37867,474,1
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
37958,474,234078.42
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
120,474,4733.22
37958,474,3800
3450,474,4500
90,474,11990
460,474,3370.73
850,475,3750.37
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
36918,475,3175.71
850,475,3750.37
850,475,3750.37
850,475,3750.37
37991,475,6903.71
37991,475,6903.71
37991,475,8709.07
37991,475,8709.07
37991,475,8709.07
37991,475,7998
37991,475,7998
37991,475,12709.4
37991,475,12709.4
37991,475,7998
37991,475,12217.96
850,475,3750.37
37991,475,12217.96
37991,475,1
37991,475,1
37991,475,6419.93
37991,475,6419.93
37991,475,14501.3
37653,475,11538.45
90,475,9110.8
37991,475,12217.96
37991,475,12217.96
37991,475,12217.96
37991,475,12217.96
37991,475,6419.93
37991,475,6419.93
37991,475,6419.93
37991,475,6419.93
37991,475,14501.3
37991,475,14501.3
37991,475,12217.96
37991,475,12217.96
37991,475,6419.93
37991,475,6419.93
37991,475,6419.93
37991,475,6419.93
37991,475,6419.93
37991,475,14501.3
37991,475,14501.3
37991,475,14501.3
37991,475,12217.96
37991,475,12217.96
37991,475,12217.96
37851,475,12801
37851,475,12000
37851,475,12000
37991,475,6419.93
37991,475,6419.93
37991,475,6419.93
37991,475,14501.3
37991,475,14067.33
37991,475,14067.14
37991,475,15037.49
37958,475,4180
37958,475,4180
37958,475,4180
37958,475,4180
37958,475,4180
37958,475,4180
37991,475,6903.71
37958,475,4180
37848,475,5206
37991,475,15037.49
37958,475,14404.5
37958,475,14404.5
37958,475,14404.5
37848,475,5206
37853,475,2400
37958,475,42938.92
37958,475,12990
37958,475,12990
37958,475,12990
37980,475,1
37980,475,1
37980,475,1
37980,475,1
90,475,3137
90,475,3137
90,475,3137
37958,475,14404.5
120,475,4733.22
37966,475,234078.42
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
37958,475,30583.93
120,475,4733.22
120,475,4733.22
90,475,11990
90,475,11990
850,475,23138.83
37958,475,14404.5
37958,475,3874.45
37958,475,12990
37958,475,12990
980,475,1680
850,475,17590
850,475,17590
980,475,1680
37958,475,3800
3450,475,4500
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,5096.9
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
120,475,4733.22
37851,475,12000
460,475,3620.73
37653,475,3800
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
37953,476,4200
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
850,476,14924.87
37953,476,4200
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
36918,476,3175.71
980,476,1680
90,476,5113
980,476,1750
980,476,1750
980,476,1470
980,476,1750
980,476,1820
850,476,19888
90,476,2139
37958,476,3800
37700,476,13711
37958,476,2548.45
37958,476,2090
37958,476,5096.9
37958,476,5096.9
37958,476,3874.45
37853,476,1966
37853,476,2448
90,476,3137
37853,476,1963.5
37853,476,2061
37853,476,2457
37853,476,2592
37853,476,959.5
120,476,1142.55
37853,476,1008
37853,476,30290
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
3450,476,15500
120,476,1142.55
120,476,1142.55
3450,476,15500
120,476,1142.55
120,476,1055.64
120,476,1055.64
120,476,1055.64
37681,476,13023.14
37681,476,13023.14
37681,476,13023.14
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
37853,476,1510
850,476,13990
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1142.55
120,476,1055.64
120,476,1142.55
37867,476,1
850,476,5561.89
37991,476,9898.18
37853,476,200
37853,476,3800
37681,476,3800
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.03
5370,476,6284
5370,476,6284.29
5370,476,6284.49
5370,476,6284.35
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.26
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
5370,476,6284.37
5370,476,6284.34
5370,476,6284.34
5370,476,6284.34
5370,476,6284.29
5370,476,6284.29
5370,476,6284.29
90,476,11990
37958,476,14404.5
37958,476,42938.92
37681,476,13023.14
5370,476,6284.29
5370,476,4184.29
5370,476,6284.29
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
120,476,4733.22
460,476,3620.73
37958,476,4180
37958,476,4180
37958,476,4180
37958,476,2090
37958,476,4180
37958,476,4180
90,477,3137
90,477,3137
90,477,6187
90,477,2842
90,477,9663
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
120,477,4733.22
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
37700,477,13711
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
36918,477,3175.71
90,477,4597
90,477,4597
90,477,4597
90,477,4597
90,477,4597
90,477,4597
37958,477,3874.45
37991,477,6903.71
37953,477,4200
37953,477,4200
5370,477,4713.22
5370,477,6284.29
5370,477,6284.29
37681,477,3500
5370,477,6284.29
5370,477,6284.03
5370,477,6284.1
37958,477,3874.45
850,477,3750.37
460,477,3609.37
37958,477,3874.45
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37681,477,13023.14
37681,477,13023.14
37681,477,13023.14
120,477,3613.5
37958,477,28990
120,477,3613.5
460,477,3609.37
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3939.79
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
120,477,3613.5
460,477,3609.37
120,477,3613.5
120,477,3613.5
460,477,3609.37
460,477,3609.37
37848,477,5206
5370,477,6284.29
5370,477,6284.29
5370,477,6284.29
5370,477,6284.29
5370,477,6284.29
5370,477,6284.29
850,477,3750.37
90,477,11990
170,477,20399
5370,477,6284.29
5370,477,6284.29
37700,477,13711
5370,477,6284.29
5370,477,6284.29
37700,477,2135
5370,477,6284.29
5370,477,6284.29
460,477,5620.73
460,477,3970.73
460,477,3970.73
37958,477,21000
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.25
37958,477,112422.35
37958,477,8696.2
9,477,4990
9,477,4990
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,2090
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37958,477,4180
37681,477,12983.48
37681,477,12983.48
460,477,3370.73
120,478,1142.55
120,478,1142.55
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
850,478,3935.57
850,478,3935.57
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
850,478,3935.57
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
36918,478,3175.71
37958,478,14404.5
90,478,3706.5
90,478,3437.33
850,478,13990
37958,478,2090
37958,478,5096.9
37958,478,5096.9
37958,478,2548.45
3750,478,15261
120,478,1142.55
850,478,30083.95
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
37991,478,11878.22
120,478,1142.55
37991,478,11878.22
120,478,1142.55
120,478,1142.55
37991,478,11878.22
120,478,1142.55
120,478,1142.55
37991,478,16982.06
120,478,1142.55
37991,478,16982.06
120,478,1142.55
37991,478,16982.06
120,478,1142.55
120,478,1142.55
37991,478,8693.49
37991,478,8693.49
37991,478,8693.49
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
850,478,3935.57
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1055.64
120,478,1142.55
90,478,3137
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1142.55
120,478,1055.64
120,478,1142.55
120,478,1142.55
120,478,1142.55
37991,478,8709.07
37991,478,7998
460,478,3970.73
37991,478,7998
37991,478,7998
36918,478,6590
36918,478,6590
37991,478,8709.07
37991,478,7998
37991,478,7998
37991,478,5670.23
37991,478,7998
37681,478,3500
37681,478,3500
37991,478,7998
37991,478,12709.4
37991,478,12709.4
37991,478,12709.4
37991,478,12709.4
90,478,3137
37524,478,25890
9,478,4990
90,478,3937
37600,478,33500
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,10400
90,478,11990
3450,478,4500
37991,478,5670.23
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,6284.29
5370,478,4713.22
37958,478,42938.92
37958,478,14404.5
90,478,5113
37958,478,14404.5
37958,478,14404.5
90,478,5113
37958,478,14404.5
37958,478,14404.5
37958,478,14404.5
37958,478,14404.5
5370,478,6284.29
37958,478,4180
5370,478,6284.29
37958,478,14404.5
5370,478,6283.55
37958,478,12990
5370,478,6284.29
37958,478,16866.36
90,478,2569
37958,478,16866.36
37958,478,14404.5
37958,478,14404.5
90,478,3137
37681,478,13023.14
37681,478,13023.14
37681,478,13023.14
37681,478,13023.14
37681,478,13023.14
90,479,5113
90,479,5120
90,479,3137
90,479,3437
90,479,3937
90,479,2139
90,479,3137
90,479,5113
90,479,3937
90,479,3437
37958,479,4500
37958,479,4500
850,479,17590
90,479,5113
850,479,17590
37958,479,19990
850,479,16436
37524,479,18690
850,479,16490
460,479,3609.37
460,479,3609.37
37681,479,14523.14
90,479,5113
850,479,13990
850,479,13990
90,479,4407.78
850,479,5561.89
37958,479,5096.9
37958,479,4180
37958,479,4180
37958,479,3800
37958,479,30583.93
37958,479,7534.41
37958,479,3800
37958,479,30583.93
37681,479,3500
37681,479,3500
120,479,4733.22
37867,479,1
37867,479,1
37851,479,12000
37969,479,15315
37958,479,4180
37958,479,5096.9
37958,479,12990
37958,479,11111.47
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
90,479,3137
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
37867,479,3702
90,479,3937
37958,479,14404.5
37958,479,14404.5
37958,479,14404.5
850,479,33203.95
37958,480,3800
37524,480,16890
37851,480,12000
37851,480,12000
37851,480,12000
37851,480,12000
36918,481,3175.71
36918,481,3175.71
36918,481,3175.71
36918,481,3175.71
36918,481,2954.6
36918,481,2954.6
36918,481,2954.73
36918,481,2954.6
36918,481,2954.6
36918,481,2954.6
36918,481,2954.6
36918,481,2954.6
36918,481,2954.6
36918,481,2954.6
37867,481,3748
36918,481,2954.6
36918,481,2954.6
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
36918,481,2954.6
37867,481,3748
37867,481,3748
37867,481,3748
120,481,1055.64
120,481,3613.5
120,481,3613.5
120,481,1055.64
120,481,3613.5
120,481,3613.5
120,481,3613.5
850,481,25538.83
120,481,3613.5
120,481,3613.5
120,481,3613.5
120,481,3613.5
90,481,5512
37958,481,4180
37991,481,12709.4
37991,481,11878.22
37991,481,11878.22
37991,481,16982.06
37991,481,16982.06
37991,481,8693.49
37991,481,8693.49
37991,481,8693.49
37991,481,8693.49
36918,481,2954.6
120,481,4733.22
37958,481,19990
37958,481,5096.9
37958,481,5096.9
90,481,3437
5370,481,6284.23
5370,481,6284.29
90,481,2369.3
5370,481,6284.29
5370,481,6284.29
5370,481,6284.29
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,4733.22
120,481,2119.48
460,481,3609.37
460,481,3609.37
460,481,3609.37
460,481,6681.54
120,481,1142.55
90,481,5512
90,481,5113
980,481,1820
3450,481,4500
37524,481,30559.52
37524,481,30559.52
37524,481,30559.52
37524,481,30559.52
37524,481,30559.52
37524,481,30559.52
37524,481,35000
37524,481,35000
37524,481,35000
37524,481,35000
37958,481,3800
37524,481,33963.9
37524,481,33963.89
3450,481,4500
37958,481,3800
37867,481,3702
90,481,4289.28
37524,481,27690
120,481,5331.27
37958,481,3800
37867,481,3702
37867,481,3702
37867,481,3702
37867,481,3702
37867,481,3702
37958,481,3800
37958,481,3800
37958,481,19990
37681,481,5500
460,481,3370.73
37958,481,4180
37958,481,5096.9
37958,481,5096.9
37958,481,4180
37958,481,5096.9
37867,482,14990
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
90,482,3937
90,482,3437
850,482,17590
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,3613.5
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,3613.5
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,3613.5
120,482,3613.5
120,482,1055.64
120,482,1055.64
120,482,1055.64
36918,482,2954.6
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,3613.5
120,482,3613.5
120,482,3613.5
36918,482,2954.6
36918,482,2954.6
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,3613.5
120,482,3613.5
120,482,3613.5
36918,482,2954.6
120,482,1055.64
120,482,3613.5
37700,482,13711
36918,482,2954.6
120,482,3613.5
120,482,3613.5
36918,482,2954.6
37851,482,12000
36918,482,2954.6
36918,482,2954.6
36918,482,2954.6
37653,482,11538.45
36918,482,2954.6
36918,482,2954.6
36918,482,2954.6
36918,482,2954.6
36918,482,2954.6
36918,482,2954.6
37867,482,32627.5
37867,482,32627.5
850,482,5561.89
37867,482,3702
37681,482,3591.38
37681,482,13023.14
37681,482,13023.14
37681,482,3591.38
37681,482,3500
90,482,3137
37867,482,3702
120,482,1055.64
90,482,3437
37991,482,7998
37991,482,7998
37991,482,12709.4
37991,482,12709.4
37991,482,11878.22
37991,482,11878.22
37991,482,16982.06
37991,482,16982.06
37991,482,7998
37991,482,7998
37991,482,12709.4
37991,482,11878.22
37991,482,16982.06
37991,482,16982.06
37991,482,16982.06
37991,482,11878.22
37991,482,8693.49
37991,482,8693.49
3750,482,12569
36918,482,58242.62
460,482,3609.37
90,482,3137
410,482,11854
90,482,3437
850,482,16680
90,482,3437
90,482,3137
90,482,2842
90,482,5113
37991,482,7998
37991,482,7998
37991,482,7998
37991,482,12709.4
37991,482,12709.4
120,482,5331.27
37958,482,28990
120,482,5331.27
120,482,5331.27
37991,482,14404.5
120,482,5331.27
5370,482,6284.29
90,482,2614.56
5370,482,6284.29
5370,482,6284.29
5370,482,6284.29
5370,482,6284.29
5370,482,6284.29
37958,482,42938.92
37958,482,4180
37958,482,4180
90,483,3137
36918,483,2954.6
36918,483,2954.6
36918,483,2954.6
36918,483,2954.6
36918,483,2954.6
90,483,7655
37958,483,11111.47
37681,483,13023.14
37681,483,13023.14
37958,483,12570.27
37958,483,14404.5
36918,483,2954.6
37958,483,16866.36
36918,483,2954.6
36918,483,2954.6
36918,483,2954.6
37958,483,2090
36918,483,2954.6
36918,483,2954.6
36918,483,2954.6
850,483,16700
36918,483,2954.6
37958,483,2090
36918,483,2954.6
36918,483,2954.6
37958,483,2548.45
36918,483,2954.6
37958,483,4180
37958,483,5096.9
36918,483,2954.6
36918,483,2954.6
37958,483,4180
37958,483,14404.5
36918,483,2954.6
90,483,3137
37958,483,11990
36918,483,2954.6
36918,483,2954.6
460,483,4335.6
36918,483,2954.6
850,483,13990
460,483,3609.37
850,483,19805.17
37991,483,11878.22
37991,483,11878.22
37991,483,12709.4
5370,483,6284.29
37991,483,12709.4
5370,483,6284.29
37991,483,12709.4
5370,483,6284.29
37524,483,27990
5370,483,6284.29
5370,483,6284.29
37958,483,42938.92
37958,483,2548.45
850,483,17590
37958,483,12570.27
37958,483,16866.36
37573,483,11839
37958,483,3800
37958,483,10277.14
37958,483,12990
37958,483,16866.36
3450,483,4500
37958,483,5096.9
37958,483,12570.27
37958,483,30583.93
850,483,31700
37991,483,8709.07
37991,483,1
37958,483,2548.45
37958,483,4180
37958,483,6667.26
90,483,10823
37991,483,1
37573,483,3500
37958,483,16866.36
37958,483,16866.36
37958,483,16866.36
37958,483,2090
37958,483,5096.9
37958,483,11990
37958,483,5096.9
37958,483,4180
90,483,3437
37958,483,14404.5
37958,483,16866.36
37681,483,3591.38
37681,483,3591.38
37958,483,15844.95
37958,483,4180
37958,483,5096.9
37958,483,14404.5
37958,483,14404.5
37958,483,14404.5
37958,483,19990
5370,483,6284.29
5370,483,6284.29
5370,483,6284.29
5370,483,6284.29
5370,483,6284.29
37958,483,14404.5
37958,483,5096.9
37958,483,14404.5
37958,483,22639.5
37958,483,14404.5
37958,483,19990
37600,483,3800
37600,483,3800
37958,483,14404.5
37958,483,14404.5
37958,483,14404.5
37958,483,14404.5
37958,483,14404.5
37958,483,11990
37958,483,4180
37958,483,11111.47
37958,483,5096.9
37958,483,5096.9
37958,483,19990
90,483,3137
460,483,3620.73
37958,483,14404.5
90,483,3437
37958,483,9000
90,483,11990
90,483,11990
37958,483,11990
37958,483,14404.5
37958,483,16866.36
37958,483,5096.9
37958,483,4180
37958,483,5096.9
37958,483,16866.36
37681,483,13023.14
37958,483,16866.36
37958,483,5096.9
37958,483,5096.9
37958,483,4180
37958,483,5096.9
37958,483,5096.9
37958,483,14404.5
37958,483,16866.36
37958,483,4180
37958,483,7000
37958,483,11990
37958,483,11111.47
37958,483,4180
37958,483,2548.45
37958,483,8314.47
37958,484,5096.9
37958,484,12990
37958,484,5096.9
37958,484,4180
36918,484,2954.6
3450,484,4500
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
90,484,5113
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
90,484,5221
36918,484,2954.6
90,484,3437
36918,484,2954.6
36918,484,2954.6
37958,484,4180
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
36918,484,2954.6
850,484,30900
36918,484,2954.6
850,484,13990
850,484,17590
850,484,13990
850,484,3750.37
850,484,3750.37
37700,484,13711
90,484,5113
37573,484,3500
37867,484,3878.72
37524,484,15990
37958,484,16866.36
37958,484,14404.5
37958,484,4180
37958,484,12990
37867,484,3878.72
37524,484,15990
37681,484,13023.14
37681,484,3500
37958,484,16866.36
37958,484,11990
37958,484,14404.5
37958,484,11990
37958,484,11990
37958,484,14404.5
37958,484,11990
850,484,31700
90,484,5113
37958,484,19990
37958,484,35990
37681,484,13023.14
37573,484,3500
37958,484,12990
37958,484,4180
90,484,5113
37958,484,3800
36918,484,59474.1
90,484,3083.5
37980,484,1
37980,484,1
37980,484,1
850,484,17590
37958,484,4180
90,484,3937
9,484,5666
37681,484,13023.14
37681,484,13023.14
90,484,11990
90,484,3937
37681,484,3591.38
37681,484,3591.38
37681,484,3591.38
90,484,2038.7
90,484,2038.7
90,484,2038.7
850,485,14080
37991,485,7998
850,485,3935.57
850,485,3935.57
850,485,9085.57
850,485,5251.67
36918,485,2954.6
37991,485,11878.22
37991,485,12709.4
37991,485,12709.4
37991,485,11878.22
37991,485,11878.22
36918,485,2954.6
37991,485,11878.22
37991,485,16982.06
36918,485,2954.6
90,485,3937
37991,485,16982.06
36918,485,2954.6
3800,485,15399
90,485,5512
36918,485,2954.6
90,485,5113
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
850,485,13990
36918,485,2954.6
850,485,13990
36918,485,2954.6
850,485,23138.83
37700,485,13711
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
850,485,5251.67
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
36918,485,2954.6
90,485,1248
850,485,13990
850,485,16680
850,485,3750.37
850,485,3750.37
850,485,3750.37
90,485,5113
5370,485,6284.29
5370,485,4713.22
5370,485,6284.29
5370,485,6284.29
5370,485,6284.29
37958,485,4180
5370,485,6284.29
5370,485,6284.29
37700,485,13711
37991,485,39390
37681,485,15523.14
37681,485,13023.14
5370,485,6284.29
5370,485,6284.29
5370,485,6284.29
5370,485,6284.29
5370,485,6284.29
37980,485,1
460,485,3609.37
460,485,3609.37
460,485,4335.6
37980,485,1
120,485,2119.47
120,485,2119.47
120,485,2119.47
37980,485,1
120,485,2119.47
120,485,5331.27
120,485,5331.27
120,485,5331.27
37980,485,1
37958,485,4180
90,485,3937
37980,485,1
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,1142.55
120,485,1142.55
120,485,1142.55
120,485,1142.55
120,485,1142.55
37851,485,13506
37851,485,13806
37851,485,13344
37573,485,3500
120,485,1142.55
37681,485,3500
37681,485,3591.38
120,485,2119.47
120,485,2119.47
120,485,2119.47
120,485,2119.47
120,485,2119.47
120,485,2119.47
37681,485,3500
120,485,5331.27
120,485,5331.27
120,485,5331.27
120,485,2119.47
120,485,2119.47
120,485,5331.27
90,485,3437
120,485,2119.47
120,485,2119.47
120,485,2119.47
120,485,2119.47
120,486,4733.22
120,486,4733.22
120,486,4733.22
120,486,4733.22
90,486,2038.7
90,486,2038.7
90,486,2039
90,486,2038.7
90,486,2038.7
90,486,2038.7
90,486,2038.7
90,486,2038.7
90,486,2038.7
37867,486,32627.5
120,486,5331.27
37681,486,3500
120,486,5331.27
120,486,2119.47
120,486,5331.27
120,486,5331.27
120,486,5331.27
120,486,5331.27
120,486,5331.27
120,486,5331.27
120,486,2119.47
850,486,13990
850,486,13990
850,486,42816.67
120,486,3613.5
90,486,5113
120,486,3613.5
120,486,3613.5
37524,486,15990
120,486,3613.5
120,486,3613.5
90,486,3437
120,486,3613.5
120,486,1055.64
120,486,1055.64
120,486,1055.64
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,1055.64
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,1055.64
120,486,1055.64
850,486,17590
850,486,19805.17
120,486,1055.64
120,486,1055.64
120,486,1055.64
120,486,1055.64
120,486,1055.64
90,486,3137
120,486,3613.5
850,486,14080
850,486,25538.83
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,3613.5
120,486,1055.64
120,486,1055.64
120,486,1055.64
120,486,1055.64
120,486,1055.64
37991,486,6419.93
37958,486,14404.5
850,486,30900
90,486,5113
3450,486,4500
37958,486,4180
37980,486,1
37958,486,5096.9
37958,486,16866.36
37524,486,21390
37958,486,16866.36
37958,486,11990
850,486,17590
37958,486,4180
37958,486,5096.9
460,486,3609.37
460,486,3609.37
460,486,3609.37
460,486,3609.37
37958,486,12990
37969,486,14854
37681,486,3500
37681,486,3500
90,486,3437
37681,486,13023.14
90,486,4128.68
90,486,11990
90,486,11990
90,486,11990
3450,487,4500
37958,487,35990
90,487,11990
36918,487,2873.35
36918,488,2873.8
36918,488,4400
36918,488,2954.6
36918,488,2954.6
36918,488,2954.6
460,488,3609.37
36918,488,2954.6
90,488,3937
36918,488,2954.6
36918,488,2954.6
36918,488,2954.6
90,488,3137
36918,488,2954.6
36918,488,2954.6
850,488,5561.89
5370,488,6284.29
5370,488,6284.29
5370,488,6284.29
5370,488,6284.29
5370,488,6284.29
37700,488,13711
460,488,3609.37
90,488,3134.52
460,488,3609.37
90,488,7123
460,488,3609.37
36918,488,2873.35
37851,488,13200
37851,488,12000
36918,488,2873.35
460,488,3609.37
36918,488,2873.35
460,488,3609.37
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
850,488,25538.83
36918,488,2873.35
36918,488,2873.35
37653,488,11538.45
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
36918,488,2873.35
37867,488,10824.8
